ID,control,tool,n_burst,burstStart,burstDur,pauseDur,cycleDur,burstPct,pausePct,totalActions,totalChars,finalChars,totalDeletions,innerDeletions,posStart,posEnd,docLen,categ,charBurst,ratio
P+S9,+,TW,6,13266.94,20.91,11.4,32.31,0.65,0.35,94,78,62,16,16,266,265,283,P,⌫,1.83
P+S9,+,TW,6,13266.94,20.91,11.4,32.31,0.65,0.35,94,78,62,16,16,265,283,283,P,",␣aux␣plantes,␣aux",1.83
P+S9,+,TW,7,13299.251,5.73,2.13,7.86,0.73,0.27,23,22,21,1,1,283,286,304,P,␣di,2.69
P+S9,+,TW,7,13299.251,5.73,2.13,7.86,0.73,0.27,23,22,21,1,1,286,285,304,P,⌫,2.69
P+S9,+,TW,7,13299.251,5.73,2.13,7.86,0.73,0.27,23,22,21,1,1,285,304,304,P,ifférentes␣cultures,2.69
P+S9,+,TW,8,13307.107,2.26,5.89,8.15,0.28,0.72,7,5,3,2,2,304,306,307,P,",␣",0.38
P+S9,+,TW,8,13307.107,2.26,5.89,8.15,0.28,0.72,7,5,3,2,2,306,305,307,P,⌫,0.38
P+S9,+,TW,8,13307.107,2.26,5.89,8.15,0.28,0.72,7,5,3,2,2,305,304,307,P,⌫,0.38
P+S9,+,TW,8,13307.107,2.26,5.89,8.15,0.28,0.72,7,5,3,2,2,304,307,307,P,..␣,0.38
P+S9,+,TW,9,13315.259,13.76,1.55,15.31,0.9,0.1,13,11,11,2,0,64,63,318,P,⌫,8.88
P+S9,+,TW,9,13315.259,13.76,1.55,15.31,0.9,0.1,13,11,11,2,0,63,64,318,R,e,8.88
P+S9,+,TW,9,13315.259,13.76,1.55,15.31,0.9,0.1,13,11,11,2,0,307,317,318,P,␣La␣vie␣so,8.88
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,317,318,343,P,u,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,318,317,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,317,316,343,ER,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,316,315,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,315,314,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,314,313,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,313,312,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,312,311,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,311,310,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,310,309,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,309,308,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,308,316,343,ER,En␣effet,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,316,315,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,315,314,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,314,313,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,313,312,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,312,311,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,311,310,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,310,309,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,309,308,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,308,323,343,ER,La␣ville␣soujat,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,323,322,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,322,321,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,321,320,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,320,342,343,P,haite␣mettre␣en␣placce,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,342,341,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,341,340,343,P,⌫,7.79
P+S9,+,TW,10,13330.571,17.3,2.22,19.52,0.89,0.11,71,48,34,23,14,340,342,343,P,e␣,7.79
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,342,341,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,341,340,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,340,339,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,339,338,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,338,337,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,337,336,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,336,335,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,335,334,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,334,333,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,333,332,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,332,331,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,331,330,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,330,329,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,329,328,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,328,327,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,327,326,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,326,325,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,325,324,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,324,323,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,323,322,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,322,321,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,321,320,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,320,319,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,319,318,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,318,317,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,317,320,385,ER,a␣p,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,320,319,385,ER,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,319,329,385,ER,comme␣prok,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,329,328,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,328,344,385,ER,jet␣de␣mettre␣eb,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,344,343,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,343,378,385,P,n␣place␣un␣centre␣de␣médecine␣altee,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,378,377,385,P,⌫,4.92
P+S9,+,TW,11,13350.083,17.97,3.65,21.62,0.83,0.17,100,71,67,29,4,377,384,385,P,rnative,4.92
P+S9,+,TW,12,13371.699,0.22,2.69,2.91,0.08,0.92,1,1,1,0,0,384,385,386,P,.,0.08
P+S9,+,TW,13,13374.611,0.07,2.2,2.27,0.03,0.97,1,1,1,0,0,385,386,387,P,␣,0.03
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,386,403,416,P,La␣médecine␣alten,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,403,402,416,P,⌫,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,402,420,416,P,rnative␣est␣elle␣b,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,420,419,416,P,⌫,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,419,418,416,P,⌫,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,418,417,416,P,⌫,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,417,416,416,P,⌫,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,416,415,416,P,⌫,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,415,414,416,P,⌫,6.08
P+S9,+,TW,14,13376.883,10.7,1.76,12.46,0.86,0.14,43,35,27,8,8,414,413,416,P,⌫,6.08
P+S9,+,TW,15,13389.346,6.07,5.23,11.3,0.54,0.46,26,26,26,0,0,413,439,440,ER,-elle␣vraiment␣efficace␣?␣,1.16
P+S9,+,TW,16,13400.65,5.3,12.24,17.54,0.3,0.7,20,15,10,5,5,439,446,450,P,Va␣elle,0.43
P+S9,+,TW,16,13400.65,5.3,12.24,17.54,0.3,0.7,20,15,10,5,5,446,445,450,P,⌫,0.43
P+S9,+,TW,16,13400.65,5.3,12.24,17.54,0.3,0.7,20,15,10,5,5,445,444,450,P,⌫,0.43
P+S9,+,TW,16,13400.65,5.3,12.24,17.54,0.3,0.7,20,15,10,5,5,444,443,450,P,⌫,0.43
P+S9,+,TW,16,13400.65,5.3,12.24,17.54,0.3,0.7,20,15,10,5,5,443,442,450,P,⌫,0.43
P+S9,+,TW,16,13400.65,5.3,12.24,17.54,0.3,0.7,20,15,10,5,5,442,441,450,P,⌫,0.43
P+S9,+,TW,16,13400.65,5.3,12.24,17.54,0.3,0.7,20,15,10,5,5,441,449,450,P,-t-elle␣,0.43
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,449,454,441,P,attit,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,454,453,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,453,483,441,P,ré␣plus␣de␣monde␣que␣lamédecin,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,483,482,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,482,481,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,481,480,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,480,479,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,479,478,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,478,477,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,477,476,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,476,475,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,475,474,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,474,473,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,473,472,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,472,471,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,471,470,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,470,469,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,469,468,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,468,467,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,467,466,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,466,465,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,465,464,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,464,463,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,463,462,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,462,461,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,461,460,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,460,459,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,459,458,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,458,457,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,457,456,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,456,455,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,455,454,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,454,453,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,453,452,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,452,451,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,451,450,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,450,449,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,449,448,441,ER,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,448,447,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,447,446,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,446,445,441,ER,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,445,444,441,ER,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,444,443,441,ER,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,443,442,441,ER,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,442,441,441,ER,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,441,440,441,ER,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,440,439,441,P,⌫,4.64
P+S9,+,TW,17,13418.194,13.91,3.0,16.91,0.82,0.18,81,35,0,46,35,439,438,441,R,⌫,4.64
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,438,464,442,R,␣Va␣t-elle␣attirer␣tous␣ce,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,464,463,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,463,462,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,462,461,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,461,460,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,460,459,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,459,458,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,458,457,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,457,456,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,456,455,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,455,454,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,454,453,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,453,452,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,452,451,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,451,450,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,450,449,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,449,448,442,R,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,448,447,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,447,446,442,ER,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,446,445,442,R,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,445,444,442,R,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,444,443,442,R,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,443,442,442,R,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,442,441,442,R,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,441,440,442,R,⌫,1.63
P+S9,+,TW,18,13435.106,9.89,6.06,15.95,0.62,0.38,51,26,1,25,25,440,439,442,ER,⌫,1.63
P+S9,+,TW,19,13451.058,1.85,2.5,4.35,0.43,0.57,9,9,9,0,0,439,448,449,R,Pour␣qui␣,0.74
P+S9,+,TW,20,13455.41,0.05,2.59,2.64,0.02,0.98,1,1,1,0,0,448,449,450,R,s,0.02
P+S9,+,TW,21,13458.049,0.21,6.44,6.65,0.03,0.97,2,0,0,2,0,449,448,450,R,⌫,0.03
P+S9,+,TW,21,13458.049,0.21,6.44,6.65,0.03,0.97,2,0,0,2,0,448,447,450,R,⌫,0.03
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,447,446,464,R,⌫,0.57
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,446,445,464,R,⌫,0.57
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,445,444,464,R,⌫,0.57
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,444,443,464,R,⌫,0.57
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,443,442,464,R,⌫,0.57
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,442,441,464,R,⌫,0.57
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,441,440,464,R,⌫,0.57
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,440,439,464,R,⌫,0.57
P+S9,+,TW,22,13464.697,7.86,13.82,21.68,0.36,0.64,32,24,24,8,0,439,463,464,R,A␣qui␣s'adresse␣t-elle␣?,0.57
P+S9,+,TW,23,13486.377,0.08,18.9,18.98,0.0,1.0,0,0,0,0,0,463,464,465,R,⏎,0.0
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,464,471,576,R,De␣nous,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,471,470,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,470,469,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,469,468,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,468,470,576,R,s␣,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,470,469,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,469,468,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,468,469,576,R,p,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,469,468,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,468,475,576,R,os␣jour,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,475,474,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,474,481,576,R,"rs,␣mla",5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,481,480,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,480,479,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,479,478,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,478,489,576,R,la␣médeine␣,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,489,488,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,488,487,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,487,486,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,486,485,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,485,484,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,484,492,576,P,ecine␣aq,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,492,491,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,491,490,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,490,489,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,489,488,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,488,487,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,487,486,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,486,485,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,485,484,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,484,483,576,P,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,483,482,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,482,481,576,R,⌫,5.8
P+S9,+,TW,24,13505.353,35.89,6.19,42.08,0.85,0.15,165,138,111,27,27,481,568,576,R,recherche␣a␣permis␣de␣beaucoup␣faire␣évoluer␣la␣médecine␣dans␣différents␣domaines.␣Malf,5.8
